NS_position_y,warning.started,final.started,exp_trials_loop.ran,__participant,training_intro.stopped,NS_button_example.numClicks,intro_continue.keys,S_button_example.timesOff,study_id,NS_button_practice.timesOn,pre_quiz_key.rt,consent.started,exp_trials_loop.thisN,S_button_practice.timesOff,NS_button.timesOn,unique_item_no,key_resp_end_prac.rt,button_pos_warning.stopped,session,pre_prac_key.duration,__session,pre_quiz.stopped,prac_feedback_loop.thisN,warning.stopped,answer,NS_button_example.timesOff,prac_feedback_loop.thisIndex,frameRate,ready_to_go.stopped,AC_button.numClicks,age_textbox.text,training_intro_key.rt,pre_quiz_key.keys,intro.stopped,S_button_practice.numClicks,S_button_example.numClicks,AC_button.timesOn,ready_spacebar.rt,training_intro_key.duration,pre_prac_key.keys,ready_spacebar.keys,__datetime,feedback,instruction,pre_practice.started,NS_button.timesOff,practice_trial_feedback.started,trials.started,gender_slider.response,demographics.started,intro.started,trials.stopped,prac_feedback_loop.ran,NS_position_x,S_button.numClicks,consent.stopped,S_position_y,AC_button.timesOff,instruction_colour,S_position_x,psychopyVersion,OS,expName,pre_quiz.started,ready_to_go.started,exp_trials_loop.thisTrialN,stim_size_y,ready_spacebar_2.rt,training_intro.started,NS_button_practice.numClicks,image,image_path,stim_size_x,pre_practice.stopped,NS_button_practice.timesOff,training_intro_key.keys,prac_feedback_loop.thisTrialN,practice_trial_feedback.stopped,S_button_example.timesOn,S_button_practice.timesOn,intro_continue.duration,S_button.timesOff,date,exp_trials_loop.thisIndex,prac_feedback_loop.thisRepN,S_button.timesOn,exp_trials_loop.thisRepN,type,demographics.stopped,button_pos_warning.started,pre_prac_key.rt,NS_button_example.timesOn,__experimentName,key_resp_end_prac.duration,ready_spacebar_2.keys,intro_continue.rt,NS_button.numClicks,key_resp_end_prac.keys,number,final.stopped,total_correct_AC,passed,participant
﻿-0.425,NA,NA,1,355703,NA,NA,NA,NA,68766fd199ac5101833eeb20,NA,NA,NA,37,NA,[2.149499999999989],103,NA,NA,687750a51886394f5610ce4c,NA,001,NA,NA,NA,N_ST,NA,NA,59.88023952095548,NA,0,NA,NA,NA,NA,NA,NA,[],NA,NA,NA,NA,2025-07-16_08h11.47.358,NA,Please look at the following ECG and decide if ST-elevation is present.,NA,[2.149499999999989],NA,900.1466000000001,NA,NA,NA,904.7876000000002,NA,0.65,0,NA,-0.425,[],black,-0.65,2024.2.4,Linux x86_64,ECG_X_EXP1_m1_JT,NA,NA,37,0.801425662,NA,NA,NA,NA,exp_resources/pilot_round2_stimuli/no_vis/nvis_s0460_i_5_normal_nst.png,0.5,NA,NA,NA,NA,NA,NA,NA,NA,[],2025-07-16_08h12.00.408,102,NA,[],0,NORM_no_vis,NA,NA,NA,NA,ECG_X_EXP1_m1_JT,NA,NA,NA,1,NA,NA,NA,8,TRUE,8
﻿-0.425,NA,NA,1,355703,NA,NA,NA,NA,68766fd199ac5101833eeb20,NA,NA,NA,38,NA,[],117,NA,NA,687750a51886394f5610ce4c,NA,001,NA,NA,NA,N_ST,NA,NA,59.88023952095548,NA,0,NA,NA,NA,NA,NA,NA,[],NA,NA,NA,NA,2025-07-16_08h11.47.358,NA,Please look at the following ECG and decide if ST-elevation is present.,NA,[],NA,904.7969,NA,NA,NA,910.5214,NA,0.65,1,NA,-0.425,[],black,-0.65,2024.2.4,Linux x86_64,ECG_X_EXP1_m1_JT,NA,NA,38,0.801425662,NA,NA,NA,NA,exp_resources/pilot_round2_stimuli/no_vis/nvis_s0481_avr_5_normal_nst.png,0.5,NA,NA,NA,NA,NA,NA,NA,NA,[3.2331999999996697],2025-07-16_08h12.00.408,116,NA,[3.2331999999996697],0,NORM_no_vis,NA,NA,NA,NA,ECG_X_EXP1_m1_JT,NA,NA,NA,0,NA,NA,NA,8,TRUE,8
﻿-0.425,NA,NA,1,355703,NA,NA,NA,NA,68766fd199ac5101833eeb20,NA,NA,NA,39,NA,[1.4327000000001817],108,NA,NA,687750a51886394f5610ce4c,NA,001,NA,NA,NA,N_ST,NA,NA,59.88023952095548,NA,0,NA,NA,NA,NA,NA,NA,[],NA,NA,NA,NA,2025-07-16_08h11.47.358,NA,Please look at the following ECG and decide if ST-elevation is present.,NA,[1.4327000000001817],NA,910.5313000000004,NA,NA,NA,914.4543000000004,NA,-0.65,0,NA,-0.425,[],black,0.65,2024.2.4,Linux x86_64,ECG_X_EXP1_m1_JT,NA,NA,39,0.801425662,NA,NA,NA,NA,exp_resources/pilot_round2_stimuli/no_vis/nvis_s0466_v4_1_normal_nst.png,0.5,NA,NA,NA,NA,NA,NA,NA,NA,[],2025-07-16_08h12.00.408,107,NA,[],0,NORM_no_vis,NA,NA,NA,NA,ECG_X_EXP1_m1_JT,NA,NA,NA,1,NA,NA,NA,8,TRUE,8
﻿-0.425,NA,NA,1,355703,NA,NA,NA,NA,68766fd199ac5101833eeb20,NA,NA,NA,40,NA,[],88,NA,NA,687750a51886394f5610ce4c,NA,001,NA,NA,NA,ST,NA,NA,59.88023952095548,NA,0,NA,NA,NA,NA,NA,NA,[],NA,NA,NA,NA,2025-07-16_08h11.47.358,NA,Please look at the following ECG and decide if ST-elevation is present.,NA,[],NA,914.459,NA,NA,NA,921.0385,NA,-0.65,1,NA,-0.425,[],black,0.65,2024.2.4,Linux x86_64,ECG_X_EXP1_m1_JT,NA,NA,40,0.801425662,NA,NA,NA,NA,exp_resources/pilot_round2_stimuli/no_vis/nvis_s0109_avr_3_mi_st.png,0.5,NA,NA,NA,NA,NA,NA,NA,NA,[4.083800000000338],2025-07-16_08h12.00.408,87,NA,[4.083800000000338],0,MI_no_vis,NA,NA,NA,NA,ECG_X_EXP1_m1_JT,NA,NA,NA,0,NA,NA,NA,8,TRUE,8
﻿-0.425,NA,NA,1,355703,NA,NA,NA,NA,68766fd199ac5101833eeb20,NA,NA,NA,41,NA,[5.917100000000119],22,NA,NA,687750a51886394f5610ce4c,NA,001,NA,NA,NA,ST,NA,NA,59.88023952095548,NA,0,NA,NA,NA,NA,NA,NA,[],NA,NA,NA,NA,2025-07-16_08h11.47.358,NA,Please look at the following ECG and decide if ST-elevation is present.,NA,[5.917100000000119],NA,921.0483000000004,NA,NA,NA,929.4557000000004,NA,-0.65,0,NA,-0.425,[],black,0.65,2024.2.4,Linux x86_64,ECG_X_EXP1_m1_JT,NA,NA,41,0.801425662,NA,NA,NA,NA,exp_resources/pilot_round2_stimuli/MI_vis/JT/JT_0098_v1_5_MI_st.png,0.5,NA,NA,NA,NA,NA,NA,NA,NA,[],2025-07-16_08h12.00.408,21,NA,[],0,MI_vis,NA,NA,NA,NA,ECG_X_EXP1_m1_JT,NA,NA,NA,1,NA,NA,NA,8,TRUE,8
﻿-0.425,NA,NA,1,355703,NA,NA,NA,NA,68766fd199ac5101833eeb20,NA,NA,NA,42,NA,[1.6662000000002308],104,NA,NA,687750a51886394f5610ce4c,NA,001,NA,NA,NA,N_ST,NA,NA,59.88023952095548,NA,0,NA,NA,NA,NA,NA,NA,[],NA,NA,NA,NA,2025-07-16_08h11.47.358,NA,Please look at the following ECG and decide if ST-elevation is present.,NA,[1.6662000000002308],NA,929.4638000000004,NA,NA,NA,933.6212000000004,NA,-0.65,0,NA,-0.425,[],black,0.65,2024.2.4,Linux x86_64,ECG_X_EXP1_m1_JT,NA,NA,42,0.801425662,NA,NA,NA,NA,exp_resources/pilot_round2_stimuli/no_vis/nvis_s0462_v1_4_normal_nst.png,0.5,NA,NA,NA,NA,NA,NA,NA,NA,[],2025-07-16_08h12.00.408,103,NA,[],0,NORM_no_vis,NA,NA,NA,NA,ECG_X_EXP1_m1_JT,NA,NA,NA,1,NA,NA,NA,8,TRUE,8
﻿-0.425,NA,NA,1,355703,NA,NA,NA,NA,68766fd199ac5101833eeb20,NA,NA,NA,43,NA,[2.4173999999999296],29,NA,NA,687750a51886394f5610ce4c,NA,001,NA,NA,NA,ST,NA,NA,59.88023952095548,NA,0,NA,NA,NA,NA,NA,NA,[],NA,NA,NA,NA,2025-07-16_08h11.47.358,NA,Please look at the following ECG and decide if ST-elevation is present.,NA,[2.4173999999999296],NA,933.6254,NA,NA,NA,938.539,NA,0.65,0,NA,-0.425,[],black,-0.65,2024.2.4,Linux x86_64,ECG_X_EXP1_m1_JT,NA,NA,43,0.801425662,NA,NA,NA,NA,exp_resources/pilot_round2_stimuli/MI_vis/JT/JT_0557_v1_3_MI_st.png,0.5,NA,NA,NA,NA,NA,NA,NA,NA,[],2025-07-16_08h12.00.408,28,NA,[],0,MI_vis,NA,NA,NA,NA,ECG_X_EXP1_m1_JT,NA,NA,NA,1,NA,NA,NA,8,TRUE,8
﻿-0.425,NA,NA,1,355703,NA,NA,NA,NA,68766fd199ac5101833eeb20,NA,NA,NA,44,NA,[1.8991000000000895],116,NA,NA,687750a51886394f5610ce4c,NA,001,NA,NA,NA,N_ST,NA,NA,59.88023952095548,NA,0,NA,NA,NA,NA,NA,NA,[],NA,NA,NA,NA,2025-07-16_08h11.47.358,NA,Please look at the following ECG and decide if ST-elevation is present.,NA,[1.8991000000000895],NA,938.5491000000002,NA,NA,NA,942.938,NA,-0.65,0,NA,-0.425,[],black,0.65,2024.2.4,Linux x86_64,ECG_X_EXP1_m1_JT,NA,NA,44,0.801425662,NA,NA,NA,NA,exp_resources/pilot_round2_stimuli/no_vis/nvis_s0481_avl_4_normal_nst.png,0.5,NA,NA,NA,NA,NA,NA,NA,NA,[],2025-07-16_08h12.00.408,115,NA,[],0,NORM_no_vis,NA,NA,NA,NA,ECG_X_EXP1_m1_JT,NA,NA,NA,1,NA,NA,NA,8,TRUE,8
﻿-0.425,NA,NA,1,355703,NA,NA,NA,NA,68766fd199ac5101833eeb20,NA,NA,NA,45,NA,[3.6332000000002154],118,NA,NA,687750a51886394f5610ce4c,NA,001,NA,NA,NA,N_ST,NA,NA,59.88023952095548,NA,0,NA,NA,NA,NA,NA,NA,[],NA,NA,NA,NA,2025-07-16_08h11.47.358,NA,Please look at the following ECG and decide if ST-elevation is present.,NA,[3.6332000000002154],NA,942.9421000000002,NA,NA,NA,949.0721000000002,NA,-0.65,0,NA,-0.425,[],black,0.65,2024.2.4,Linux x86_64,ECG_X_EXP1_m1_JT,NA,NA,45,0.801425662,NA,NA,NA,NA,exp_resources/pilot_round2_stimuli/no_vis/nvis_s0487_iii_6_normal_nst.png,0.5,NA,NA,NA,NA,NA,NA,NA,NA,[],2025-07-16_08h12.00.408,117,NA,[],0,NORM_no_vis,NA,NA,NA,NA,ECG_X_EXP1_m1_JT,NA,NA,NA,1,NA,NA,NA,8,TRUE,8
﻿-0.425,NA,NA,1,355703,NA,NA,NA,NA,68766fd199ac5101833eeb20,NA,NA,NA,46,NA,[2.736799999999789],8,NA,NA,687750a51886394f5610ce4c,NA,001,NA,NA,NA,ST,NA,NA,59.88023952095548,NA,0,NA,NA,NA,NA,NA,NA,[],NA,NA,NA,NA,2025-07-16_08h11.47.358,NA,Please look at the following ECG and decide if ST-elevation is present.,NA,[2.736799999999789],NA,949.0821000000002,NA,NA,NA,954.3094,NA,-0.65,0,NA,-0.425,[],black,0.65,2024.2.4,Linux x86_64,ECG_X_EXP1_m1_JT,NA,NA,46,0.801425662,NA,NA,NA,NA,exp_resources/pilot_round2_stimuli/MI_vis/JT/JT_0029_v1_2_MI_st.png,0.5,NA,NA,NA,NA,NA,NA,NA,NA,[],2025-07-16_08h12.00.408,7,NA,[],0,MI_vis,NA,NA,NA,NA,ECG_X_EXP1_m1_JT,NA,NA,NA,1,NA,NA,NA,8,TRUE,8
﻿-0.425,NA,NA,1,355703,NA,NA,NA,NA,68766fd199ac5101833eeb20,NA,NA,NA,47,NA,[1.6001999999997452],106,NA,NA,687750a51886394f5610ce4c,NA,001,NA,NA,NA,N_ST,NA,NA,59.88023952095548,NA,0,NA,NA,NA,NA,NA,NA,[],NA,NA,NA,NA,2025-07-16_08h11.47.358,NA,Please look at the following ECG and decide if ST-elevation is present.,NA,[1.6001999999997452],NA,954.3197000000002,NA,NA,NA,958.4056000000002,NA,-0.65,0,NA,-0.425,[],black,0.65,2024.2.4,Linux x86_64,ECG_X_EXP1_m1_JT,NA,NA,47,0.801425662,NA,NA,NA,NA,exp_resources/pilot_round2_stimuli/no_vis/nvis_s0465_avl_5_normal_nst.png,0.5,NA,NA,NA,NA,NA,NA,NA,NA,[],2025-07-16_08h12.00.408,105,NA,[],0,NORM_no_vis,NA,NA,NA,NA,ECG_X_EXP1_m1_JT,NA,NA,NA,1,NA,NA,NA,8,TRUE,8
﻿-0.425,NA,NA,1,355703,NA,NA,NA,NA,68766fd199ac5101833eeb20,NA,NA,NA,48,NA,[],82,NA,NA,687750a51886394f5610ce4c,NA,001,NA,NA,NA,ST,NA,NA,59.88023952095548,NA,0,NA,NA,NA,NA,NA,NA,[],NA,NA,NA,NA,2025-07-16_08h11.47.358,NA,Please look at the following ECG and decide if ST-elevation is present.,NA,[],NA,958.4096000000002,NA,NA,NA,962.425,NA,-0.65,1,NA,-0.425,[],black,0.65,2024.2.4,Linux x86_64,ECG_X_EXP1_m1_JT,NA,NA,48,0.801425662,NA,NA,NA,NA,exp_resources/pilot_round2_stimuli/no_vis/nvis_s0092_iii_1_mi_st.png,0.5,NA,NA,NA,NA,NA,NA,NA,NA,[1.519900000000348],2025-07-16_08h12.00.408,81,NA,[1.519900000000348],0,MI_no_vis,NA,NA,NA,NA,ECG_X_EXP1_m1_JT,NA,NA,NA,0,NA,NA,NA,8,TRUE,8
﻿-0.425,NA,NA,1,355703,NA,NA,NA,NA,68766fd199ac5101833eeb20,NA,NA,NA,49,NA,[3.4820999999996047],12,NA,NA,687750a51886394f5610ce4c,NA,001,NA,NA,NA,ST,NA,NA,59.88023952095548,NA,0,NA,NA,NA,NA,NA,NA,[],NA,NA,NA,NA,2025-07-16_08h11.47.358,NA,Please look at the following ECG and decide if ST-elevation is present.,NA,[3.4820999999996047],NA,962.4289,NA,NA,NA,968.4055,NA,-0.65,0,NA,-0.425,[],black,0.65,2024.2.4,Linux x86_64,ECG_X_EXP1_m1_JT,NA,NA,49,0.801425662,NA,NA,NA,NA,exp_resources/pilot_round2_stimuli/MI_vis/JT/JT_0051_v1_1_MI_st.png,0.5,NA,NA,NA,NA,NA,NA,NA,NA,[],2025-07-16_08h12.00.408,11,NA,[],0,MI_vis,NA,NA,NA,NA,ECG_X_EXP1_m1_JT,NA,NA,NA,1,NA,NA,NA,8,TRUE,8
﻿-0.425,NA,NA,1,355703,NA,NA,NA,NA,68766fd199ac5101833eeb20,NA,NA,NA,50,NA,[1.9158000000003312],34,NA,NA,687750a51886394f5610ce4c,NA,001,NA,NA,NA,N_ST,NA,NA,59.88023952095548,NA,0,NA,NA,NA,NA,NA,NA,[],NA,NA,NA,NA,2025-07-16_08h11.47.358,NA,Please look at the following ECG and decide if ST-elevation is present.,NA,[1.9158000000003312],NA,968.4112000000002,NA,NA,NA,972.823,NA,-0.65,0,NA,-0.425,[],black,0.65,2024.2.4,Linux x86_64,ECG_X_EXP1_m1_JT,NA,NA,50,0.801425662,NA,NA,NA,NA,exp_resources/pilot_round2_stimuli/norm_vis/JT/JT_0273_v4_4_NORM_NOST.png,0.5,NA,NA,NA,NA,NA,NA,NA,NA,[],2025-07-16_08h12.00.408,33,NA,[],0,NORM_vis,NA,NA,NA,NA,ECG_X_EXP1_m1_JT,NA,NA,NA,1,NA,NA,NA,8,TRUE,8
﻿-0.425,NA,NA,1,355703,NA,NA,NA,NA,68766fd199ac5101833eeb20,NA,NA,NA,51,NA,[3.303699999999708],6,NA,NA,687750a51886394f5610ce4c,NA,001,NA,NA,NA,ST,NA,NA,59.88023952095548,NA,0,NA,NA,NA,NA,NA,NA,[],NA,NA,NA,NA,2025-07-16_08h11.47.358,NA,Please look at the following ECG and decide if ST-elevation is present.,NA,[3.303699999999708],NA,972.8276000000002,NA,NA,NA,978.6257000000004,NA,-0.65,0,NA,-0.425,[],black,0.65,2024.2.4,Linux x86_64,ECG_X_EXP1_m1_JT,NA,NA,51,0.801425662,NA,NA,NA,NA,exp_resources/pilot_round2_stimuli/MI_vis/JT/JT_0026_v1_3_MI_st.png,0.5,NA,NA,NA,NA,NA,NA,NA,NA,[],2025-07-16_08h12.00.408,5,NA,[],0,MI_vis,NA,NA,NA,NA,ECG_X_EXP1_m1_JT,NA,NA,NA,1,NA,NA,NA,8,TRUE,8
﻿-0.425,NA,NA,1,355703,NA,NA,NA,NA,68766fd199ac5101833eeb20,NA,NA,NA,52,NA,[],69,NA,NA,687750a51886394f5610ce4c,NA,001,NA,NA,NA,ST,NA,NA,59.88023952095548,NA,0,NA,NA,NA,NA,NA,NA,[],NA,NA,NA,NA,2025-07-16_08h11.47.358,NA,Please look at the following ECG and decide if ST-elevation is present.,NA,[],NA,978.6325,NA,NA,NA,983.0222000000005,NA,0.65,1,NA,-0.425,[],black,-0.65,2024.2.4,Linux x86_64,ECG_X_EXP1_m1_JT,NA,NA,52,0.801425662,NA,NA,NA,NA,exp_resources/pilot_round2_stimuli/no_vis/nvis_s0026_v4_5_mi_st.png,0.5,NA,NA,NA,NA,NA,NA,NA,NA,[1.899299999999812],2025-07-16_08h12.00.408,68,NA,[1.899299999999812],0,MI_no_vis,NA,NA,NA,NA,ECG_X_EXP1_m1_JT,NA,NA,NA,0,NA,NA,NA,8,TRUE,8
﻿-0.425,NA,NA,1,355703,NA,NA,NA,NA,68766fd199ac5101833eeb20,NA,NA,NA,53,NA,[],78,NA,NA,687750a51886394f5610ce4c,NA,001,NA,NA,NA,ST,NA,NA,59.88023952095548,NA,0,NA,NA,NA,NA,NA,NA,[],NA,NA,NA,NA,2025-07-16_08h11.47.358,NA,Please look at the following ECG and decide if ST-elevation is present.,NA,[],NA,983.0263000000004,NA,NA,NA,987.9059,NA,-0.65,1,NA,-0.425,[],black,0.65,2024.2.4,Linux x86_64,ECG_X_EXP1_m1_JT,NA,NA,53,0.801425662,NA,NA,NA,NA,exp_resources/pilot_round2_stimuli/no_vis/nvis_s0062_v1_1_mi_st.png,0.5,NA,NA,NA,NA,NA,NA,NA,NA,[2.3832000000001017],2025-07-16_08h12.00.408,77,NA,[2.3832000000001017],0,MI_no_vis,NA,NA,NA,NA,ECG_X_EXP1_m1_JT,NA,NA,NA,0,NA,NA,NA,8,TRUE,8
﻿-0.425,NA,NA,1,355703,NA,NA,NA,NA,68766fd199ac5101833eeb20,NA,NA,NA,54,NA,[2.3330000000000837],2,NA,NA,687750a51886394f5610ce4c,NA,001,NA,NA,NA,ST,NA,NA,59.88023952095548,NA,0,NA,NA,NA,NA,NA,NA,[],NA,NA,NA,NA,2025-07-16_08h11.47.358,NA,Please look at the following ECG and decide if ST-elevation is present.,NA,[2.3330000000000837],NA,987.9103000000003,NA,NA,NA,992.7394,NA,-0.65,0,NA,-0.425,[],black,0.65,2024.2.4,Linux x86_64,ECG_X_EXP1_m1_JT,NA,NA,54,0.801425662,NA,NA,NA,NA,exp_resources/pilot_round2_stimuli/MI_vis/JT/JT_0016_avf_1_MI_st.png,0.5,NA,NA,NA,NA,NA,NA,NA,NA,[],2025-07-16_08h12.00.408,1,NA,[],0,MI_vis,NA,NA,NA,NA,ECG_X_EXP1_m1_JT,NA,NA,NA,1,NA,NA,NA,8,TRUE,8
﻿-0.425,NA,NA,1,355703,NA,NA,NA,NA,68766fd199ac5101833eeb20,NA,NA,NA,55,NA,[1.950799999999731],109,NA,NA,687750a51886394f5610ce4c,NA,001,NA,NA,NA,N_ST,NA,NA,59.88023952095548,NA,0,NA,NA,NA,NA,NA,NA,[],NA,NA,NA,NA,2025-07-16_08h11.47.358,NA,Please look at the following ECG and decide if ST-elevation is present.,NA,[1.950799999999731],NA,992.7435000000002,NA,NA,NA,997.1906000000002,NA,0.65,0,NA,-0.425,[],black,-0.65,2024.2.4,Linux x86_64,ECG_X_EXP1_m1_JT,NA,NA,55,0.801425662,NA,NA,NA,NA,exp_resources/pilot_round2_stimuli/no_vis/nvis_s0466_v6_2_normal_nst.png,0.5,NA,NA,NA,NA,NA,NA,NA,NA,[],2025-07-16_08h12.00.408,108,NA,[],0,NORM_no_vis,NA,NA,NA,NA,ECG_X_EXP1_m1_JT,NA,NA,NA,1,NA,NA,NA,8,TRUE,8
﻿-0.425,NA,NA,1,355703,NA,NA,NA,NA,68766fd199ac5101833eeb20,NA,NA,NA,56,NA,[2.0001000000000886],47,NA,NA,687750a51886394f5610ce4c,NA,001,NA,NA,NA,N_ST,NA,NA,59.88023952095548,NA,0,NA,NA,NA,NA,NA,NA,[],NA,NA,NA,NA,2025-07-16_08h11.47.358,NA,Please look at the following ECG and decide if ST-elevation is present.,NA,[2.0001000000000886],NA,997.1996,NA,NA,NA,1001.6892000000004,NA,0.65,0,NA,-0.425,[],black,-0.65,2024.2.4,Linux x86_64,ECG_X_EXP1_m1_JT,NA,NA,56,0.801425662,NA,NA,NA,NA,exp_resources/pilot_round2_stimuli/norm_vis/JT/JT_0465_avl_5_NORM_NOST.png,0.5,NA,NA,NA,NA,NA,NA,NA,NA,[],2025-07-16_08h12.00.408,46,NA,[],0,NORM_vis,NA,NA,NA,NA,ECG_X_EXP1_m1_JT,NA,NA,NA,1,NA,NA,NA,8,TRUE,8
﻿-0.425,NA,NA,1,355703,NA,NA,NA,NA,68766fd199ac5101833eeb20,NA,NA,NA,57,NA,[1.834699999999657],92,NA,NA,687750a51886394f5610ce4c,NA,001,NA,NA,NA,N_ST,NA,NA,59.88023952095548,NA,0,NA,NA,NA,NA,NA,NA,[],NA,NA,NA,NA,2025-07-16_08h11.47.358,NA,Please look at the following ECG and decide if ST-elevation is present.,NA,[1.834699999999657],NA,1001.6935,NA,NA,NA,1006.0077000000005,NA,-0.65,0,NA,-0.425,[],black,0.65,2024.2.4,Linux x86_64,ECG_X_EXP1_m1_JT,NA,NA,57,0.801425662,NA,NA,NA,NA,exp_resources/pilot_round2_stimuli/no_vis/nvis_s0273_ii_5_normal_nst.png,0.5,NA,NA,NA,NA,NA,NA,NA,NA,[],2025-07-16_08h12.00.408,91,NA,[],0,NORM_no_vis,NA,NA,NA,NA,ECG_X_EXP1_m1_JT,NA,NA,NA,1,NA,NA,NA,8,TRUE,8
﻿-0.425,NA,NA,1,355703,NA,NA,NA,NA,68766fd199ac5101833eeb20,NA,NA,NA,58,NA,[],5,NA,NA,687750a51886394f5610ce4c,NA,001,NA,NA,NA,ST,NA,NA,59.88023952095548,NA,0,NA,NA,NA,NA,NA,NA,[],NA,NA,NA,NA,2025-07-16_08h11.47.358,NA,Please look at the following ECG and decide if ST-elevation is present.,NA,[],NA,1006.015,NA,NA,NA,1010.6231,NA,0.65,1,NA,-0.425,[],black,-0.65,2024.2.4,Linux x86_64,ECG_X_EXP1_m1_JT,NA,NA,58,0.801425662,NA,NA,NA,NA,exp_resources/pilot_round2_stimuli/MI_vis/JT/JT_0025_v4_4_MI_st.png,0.5,NA,NA,NA,NA,NA,NA,NA,NA,[2.116600000000062],2025-07-16_08h12.00.408,4,NA,[2.116600000000062],0,MI_vis,NA,NA,NA,NA,ECG_X_EXP1_m1_JT,NA,NA,NA,0,NA,NA,NA,8,TRUE,8
﻿-0.425,NA,NA,1,355703,NA,NA,NA,NA,68766fd199ac5101833eeb20,NA,NA,NA,59,NA,[1.585299999999961],28,NA,NA,687750a51886394f5610ce4c,NA,001,NA,NA,NA,ST,NA,NA,59.88023952095548,NA,0,NA,NA,NA,NA,NA,NA,[],NA,NA,NA,NA,2025-07-16_08h11.47.358,NA,Please look at the following ECG and decide if ST-elevation is present.,NA,[1.585299999999961],NA,1010.6337000000002,NA,NA,NA,1014.7083000000003,NA,-0.65,0,NA,-0.425,[],black,0.65,2024.2.4,Linux x86_64,ECG_X_EXP1_m1_JT,NA,NA,59,0.801425662,NA,NA,NA,NA,exp_resources/pilot_round2_stimuli/MI_vis/JT/JT_0446_v4_2_MI_st.png,0.5,NA,NA,NA,NA,NA,NA,NA,NA,[],2025-07-16_08h12.00.408,27,NA,[],0,MI_vis,NA,NA,NA,NA,ECG_X_EXP1_m1_JT,NA,NA,NA,1,NA,NA,NA,8,TRUE,8
﻿-0.425,NA,NA,1,355703,NA,NA,NA,NA,68766fd199ac5101833eeb20,NA,NA,NA,60,NA,[],74,NA,NA,687750a51886394f5610ce4c,NA,001,NA,NA,NA,ST,NA,NA,59.88023952095548,NA,0,NA,NA,NA,NA,NA,NA,[],NA,NA,NA,NA,2025-07-16_08h11.47.358,NA,Please look at the following ECG and decide if ST-elevation is present.,NA,[],NA,1014.7186000000004,NA,NA,NA,1018.8571000000004,NA,-0.65,1,NA,-0.425,[],black,0.65,2024.2.4,Linux x86_64,ECG_X_EXP1_m1_JT,NA,NA,60,0.801425662,NA,NA,NA,NA,exp_resources/pilot_round2_stimuli/no_vis/nvis_s0051_v1_1_mi_st.png,0.5,NA,NA,NA,NA,NA,NA,NA,NA,[1.6508000000003449],2025-07-16_08h12.00.408,73,NA,[1.6508000000003449],0,MI_no_vis,NA,NA,NA,NA,ECG_X_EXP1_m1_JT,NA,NA,NA,0,NA,NA,NA,8,TRUE,8
﻿-0.425,NA,NA,1,355703,NA,NA,NA,NA,68766fd199ac5101833eeb20,NA,NA,NA,61,NA,[1.549600000000055],43,NA,NA,687750a51886394f5610ce4c,NA,001,NA,NA,NA,N_ST,NA,NA,59.88023952095548,NA,0,NA,NA,NA,NA,NA,NA,[],NA,NA,NA,NA,2025-07-16_08h11.47.358,NA,Please look at the following ECG and decide if ST-elevation is present.,NA,[1.549600000000055],NA,1018.8613000000004,NA,NA,NA,1022.9064,NA,0.65,0,NA,-0.425,[],black,-0.65,2024.2.4,Linux x86_64,ECG_X_EXP1_m1_JT,NA,NA,61,0.801425662,NA,NA,NA,NA,exp_resources/pilot_round2_stimuli/norm_vis/JT/JT_0460_avr_3_NORM_NOST.png,0.5,NA,NA,NA,NA,NA,NA,NA,NA,[],2025-07-16_08h12.00.408,42,NA,[],0,NORM_vis,NA,NA,NA,NA,ECG_X_EXP1_m1_JT,NA,NA,NA,1,NA,NA,NA,8,TRUE,8
﻿-0.425,NA,NA,1,355703,NA,NA,NA,NA,68766fd199ac5101833eeb20,NA,NA,NA,62,NA,[1.602699999999686],16,NA,NA,687750a51886394f5610ce4c,NA,001,NA,NA,NA,ST,NA,NA,59.88023952095548,NA,0,NA,NA,NA,NA,NA,NA,[],NA,NA,NA,NA,2025-07-16_08h11.47.358,NA,Please look at the following ECG and decide if ST-elevation is present.,NA,[1.602699999999686],NA,1022.9105,NA,NA,NA,1027.0093000000002,NA,-0.65,0,NA,-0.425,[],black,0.65,2024.2.4,Linux x86_64,ECG_X_EXP1_m1_JT,NA,NA,62,0.801425662,NA,NA,NA,NA,exp_resources/pilot_round2_stimuli/MI_vis/JT/JT_0062_v1_1_MI_st.png,0.5,NA,NA,NA,NA,NA,NA,NA,NA,[],2025-07-16_08h12.00.408,15,NA,[],0,MI_vis,NA,NA,NA,NA,ECG_X_EXP1_m1_JT,NA,NA,NA,1,NA,NA,NA,8,TRUE,8
